"subject","item","reading_time","ambiguity","group","gap_filling","ambiguity_G","group_G","gap_filling_G"
"Native 10",7,6169,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 10",12,4589,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 10",2,8663,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 10",5,4679,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 11",2,14807,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 11",6,5138,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 11",7,8389,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 11",1,6280,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 11",11,3832,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 11",5,8925,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 11",3,5290,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 11",8,3621,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 11",10,5475,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 11",9,7816,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 11",12,7983,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 11",4,5310,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 12",2,8576,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 12",3,6747,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 12",1,6590,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 12",8,6209,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 12",12,6389,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 12",4,5758,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 12",10,5477,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 12",9,5668,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 12",6,7641,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 12",5,7842,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 12",11,4374,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 12",7,4932,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 13",1,7163,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 13",6,3054,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 13",7,4065,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 13",4,4040,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 13",11,2545,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 13",5,2787,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 13",2,2620,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 13",3,5247,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 13",12,3548,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 13",10,2794,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 13",9,3710,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 13",8,3155,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 14",5,13092,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 14",12,11779,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 14",10,14571,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 14",11,8131,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 14",2,5835,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 14",9,7650,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 14",3,4873,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 14",4,7678,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 14",7,14206,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 14",1,5537,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 14",8,9660,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 14",6,6150,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 15",3,9271,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 15",10,8579,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 15",7,10330,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 15",4,7659,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 15",9,8661,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 15",8,4564,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 15",11,5635,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 15",1,5243,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 15",12,7230,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 15",2,3859,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 15",6,4164,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 15",5,3120,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 16",2,14664,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 16",10,8704,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 16",6,7201,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 16",3,13442,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 16",4,6179,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 16",11,7098,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 16",7,10875,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 16",9,4869,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 16",8,7093,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 16",5,7042,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 16",12,6130,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 16",1,5747,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 17",10,9322,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 17",4,7246,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 17",5,7690,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 17",9,15089,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 17",2,5493,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 17",8,10614,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 17",7,4988,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 17",12,7222,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 17",1,10187,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 17",11,13207,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 17",3,4464,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 17",6,9672,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 18",10,4866,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 18",4,4426,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 18",1,4609,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 18",6,5206,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 18",2,3502,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 18",3,3217,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 18",11,3704,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 18",5,4800,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 18",8,6461,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 18",7,6618,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 18",9,6431,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 18",12,5586,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 19",6,16540,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 19",4,14255,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 19",5,7766,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 19",8,7319,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 19",9,7895,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 19",1,7587,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 19",2,6001,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 19",3,4818,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 19",7,7865,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 19",11,4251,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 19",10,9153,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 19",12,4448,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 20",3,2382,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 20",10,3144,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 20",2,8123,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 20",6,6110,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 20",11,8536,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 20",5,3023,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 20",8,4016,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 20",7,3781,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 20",12,2286,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 20",1,2182,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 20",9,3126,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 20",4,5963,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 21",12,2580,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 21",5,2124,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 21",9,2142,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 21",1,1729,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 21",7,3155,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 21",6,1859,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 21",10,2875,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 21",8,1433,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 21",4,1992,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 21",11,2240,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 21",2,1378,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 21",3,1844,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 22",4,7237,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 22",3,14764,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 22",1,8289,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 22",6,8025,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 22",2,9901,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 22",10,11909,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 22",11,10702,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 22",5,11088,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 22",12,5478,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 22",7,11886,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 22",9,6661,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 22",8,4986,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 23",8,9977,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 23",2,4910,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 23",5,4100,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 23",7,7258,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 23",3,10917,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 23",11,5577,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 23",12,10063,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 23",6,6284,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 23",1,6468,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 23",4,6437,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 23",10,12046,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 23",9,4397,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 24",12,6779,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 24",8,4741,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 24",5,8096,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 24",4,9133,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 24",9,9581,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 24",10,5978,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 24",7,6749,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 24",6,7070,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 24",1,4020,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 24",2,7435,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 24",3,8938,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 24",11,4931,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 25",4,9159,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 25",2,10329,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 25",5,5286,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 25",11,8319,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 25",10,9798,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 25",8,6988,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 25",7,10090,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 25",1,5154,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 25",3,8161,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 25",12,9506,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 25",6,9010,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 25",9,8863,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 26",1,3661,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 26",11,3037,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 26",3,4453,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 26",12,4095,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 26",10,5445,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 26",6,3355,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 26",9,4835,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 26",8,4860,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 26",7,6960,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 26",5,3897,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 26",4,4165,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 26",2,4317,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 27",3,4402,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 27",9,10930,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 27",7,6414,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 27",4,4869,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 27",12,2673,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 27",10,8993,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 27",1,4055,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 27",6,2802,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 27",11,4467,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 27",5,5343,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 27",2,7335,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 27",8,4778,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 28",5,4202,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 28",11,7824,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 28",1,13198,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 28",4,7253,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 28",6,5195,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 28",8,5998,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 28",10,11752,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 28",9,6545,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 28",7,10774,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 28",2,8680,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 28",3,10951,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 28",12,8354,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 29",5,2293,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 29",2,2062,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 29",10,3522,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 29",9,2236,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 29",7,2757,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 29",6,4514,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 29",11,3085,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 29",12,3907,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 29",8,6173,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 29",1,1931,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 29",4,2133,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 29",3,3098,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 30",9,9441,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 30",12,5464,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 30",7,5462,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 30",8,6190,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 30",4,8950,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 30",5,6885,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 30",2,15428,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 30",6,8496,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 30",1,9302,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 30",11,2287,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 30",3,4035,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 30",10,13671,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 31",1,3235,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 31",6,5062,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 31",4,6586,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 31",11,8500,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 31",5,8103,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 31",9,6096,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 31",12,6795,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 31",8,3293,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 31",3,4609,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 31",2,6495,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 31",10,5158,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 31",7,2182,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 32",9,12871,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 32",12,5435,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 32",1,3710,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 32",3,5323,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 32",10,5712,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 32",11,5387,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 32",8,4085,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 32",7,4884,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 32",6,3535,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 32",2,6016,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 32",4,4338,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 32",5,4257,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 33",10,3939,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 33",8,3881,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 33",7,7618,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 33",12,3514,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 33",4,8808,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 33",9,5904,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 33",2,6210,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 33",11,5170,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 33",1,6442,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 33",5,3540,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 33",3,7060,-0.5,-0.5,-0.5,"Unambiguous","Native","Noun_Gap_Filling"
"Native 33",6,6286,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
"Native 34",3,10482,0.5,-0.5,-0.5,"Ambiguous","Native","Noun_Gap_Filling"
